"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0006641" 2139 1440 1440 1440 1960 1960 1960 798 798 798 2601 2601 2601 1689 1689 3059 3059 3059 3320 3320 3320 1598 1598 1598 3444 3444 572 572 572 860 860 2891 2891 1407
"OG0006643" 1064 1472 1472 1472 5174 5174 5174 701 701 701 3985 3985 3985 1473 1473 322 322 322 1423 1423 1423 3424 3424 3424 2870 2870 1213 1213 1213 887 887 2947 2947 756
"OG0006644" 2371 2155 2155 2155 2069 2069 2069 3614 3614 3614 4407 4407 4407 2075 2075 1973 1973 1973 2100 2100 2100 2129 2129 2129 2111 2111 2121 2121 2121 2081 2081 3722 3722 2478
"OG0006645" 1184 1951 1951 1951 2146 2146 2146 2630 2630 2630 2815 2815 2815 718 718 3428 3428 3428 3136 3136 3136 2836 2836 2836 5055 5055 1309 1309 1309 1203 1203 1753 1753 1582
"OG0006647" 1066 931 931 931 2285 2285 2285 531 531 531 1344 1344 1344 1376 1376 1458 1458 1458 1194 1194 1194 2083 2083 2083 2304 2304 3236 3236 3236 1216 1216 2036 2036 919
"OG0006648" 1424 2808 2808 2808 2477 2477 2477 5681 5681 5681 2810 2810 2810 3277 3277 805 805 805 2834 2834 2834 5553 5553 5553 2858 2858 1286 1286 1286 1265 1265 1317 1317 1077
"OG0006650" 2186 1742 1742 1742 1741 1741 1741 1757 1757 1757 1126 1126 1126 1478 1478 2093 2093 2093 1731 1731 1731 1726 1726 1726 1596 1596 1130 1130 1130 3977 3977 3074 3074 1492
"OG0006651" 3000 3236 3236 3236 3552 3552 3552 3545 3545 3545 3600 3600 3600 3530 3530 5215 5215 5215 4177 4177 4177 3392 3392 3392 8184 8184 3593 3593 3593 3596 3596 3608 3608 5735
"OG0006653" 1228 2169 2169 2169 2605 2605 2605 1984 1984 1984 2181 2181 2181 2150 2150 2151 2151 2151 4462 4462 4462 2137 2137 2137 1282 1282 2123 2123 2123 1940 1940 2773 2773 1270
"OG0006655" 977 1592 1592 1592 2123 2123 2123 1007 1007 1007 2655 2655 2655 2146 2146 3067 3067 3067 2266 2266 2266 1558 1558 1558 1948 1948 669 669 669 3105 3105 1986 1986 455
"OG0006657" 1732 1761 1761 1761 1894 1894 1894 5260 5260 5260 1718 1718 1718 3039 3039 1907 1907 1907 1874 1874 1874 9555 9555 9555 5435 5435 1317 1317 1317 3723 3723 1886 1886 1716
"OG0006658" 2664 2199 2199 2199 1344 1344 1344 2207 2207 2207 3034 3034 3034 2143 2143 1957 1957 1957 2185 2185 2185 2197 2197 2197 2183 2183 2137 2137 2137 2020 2020 1527 1527 5799
"OG0006660" 5321 2385 2385 2385 2252 2252 2252 1992 1992 1992 3281 3281 3281 2028 2028 2218 2218 2218 2343 2343 2343 1981 1981 1981 1979 1979 3986 3986 3986 2306 2306 2264 2264 5704
"OG0006661" 1106 2158 2158 2158 3386 3386 3386 1062 1062 1062 1626 1626 1626 1209 1209 1387 1387 1387 1281 1281 1281 1326 1326 1326 2240 2240 1330 1330 1330 2198 2198 2933 2933 980
"OG0006663" 4882 3068 3068 3068 3965 3965 3965 2993 2993 2993 2983 2983 2983 1940 1940 2947 2947 2947 7145 7145 7145 2997 2997 2997 7263 7263 2984 2984 2984 3114 3114 4390 4390 5682
"OG0006664" 2532 3470 3470 3470 3697 3697 3697 1970 1970 1970 3339 3339 3339 3611 3611 1219 1219 1219 4448 4448 4448 3562 3562 3562 4385 4385 2614 2614 2614 2866 2866 6502 6502 2491
"OG0006666" 1594 1408 1408 1408 5307 5307 5307 406 406 406 2166 2166 2166 1682 1682 1824 1824 1824 1520 1520 1520 1606 1606 1606 1629 1629 1156 1156 1156 3302 3302 3574 3574 1405
"OG0006668" 2211 3037 3037 3037 3534 3534 3534 3573 3573 3573 3449 3449 3449 3381 3381 4448 4448 4448 5456 5456 5456 9737 9737 9737 5927 5927 3159 3159 3159 3516 3516 3366 3366 2358
"OG0006669" 3745 2764 2764 2764 2744 2744 2744 1460 1460 1460 2751 2751 2751 3553 3553 2689 2689 2689 4337 4337 4337 2103 2103 2103 5186 5186 2752 2752 2752 2561 2561 2753 2753 5271
"OG0006670" 2616 3273 3273 3273 1387 1387 1387 1757 1757 1757 3136 3136 3136 2289 2289 2602 2602 2602 1842 1842 1842 2647 2647 2647 2613 2613 1807 1807 1807 2482 2482 2299 2299 947
"OG0006671" 5374 1665 1665 1665 3233 3233 3233 1167 1167 1167 2218 2218 2218 3007 3007 2565 2565 2565 4357 4357 4357 3069 3069 3069 2873 2873 1140 1140 1140 5359 5359 2473 2473 1655
"OG0006675" 5404 1994 1994 1994 1894 1894 1894 5649 5649 5649 2001 2001 2001 6788 6788 3666 3666 3666 12558 12558 12558 5591 5591 5591 6615 6615 2064 2064 2064 2110 2110 5221 5221 7412
"OG0006678" 3457 3512 3512 3512 3770 3770 3770 2206 2206 2206 4422 4422 4422 4037 4037 2668 2668 2668 2323 2323 2323 2781 2781 2781 2829 2829 1432 1432 1432 3548 3548 1528 1528 1158
"OG0006871" 901 500 500 500 581 581 581 557 557 557 1129 1129 1129 500 500 575 575 575 618 618 618 590 590 590 505 505 508 508 508 1065 1065 3966 3966 1116
"OG0006874" 315 565 565 565 1798 1798 1798 465 465 465 1253 1253 1253 982 982 1726 1726 1726 1202 1202 1202 1027 1027 1027 1566 1566 517 517 517 435 435 1013 1013 309
"OG0006876" 343 1703 1703 1703 944 944 944 766 766 766 1240 1240 1240 1267 1267 773 773 773 1250 1250 1250 829 829 829 1284 1284 1177 1177 1177 1183 1183 1178 1178 905
"OG0006884" 771 1345 1345 1345 829 829 829 835 835 835 1414 1414 1414 2494 2494 670 670 670 1468 1468 1468 3791 3791 3791 1455 1455 309 309 309 737 737 1534 1534 601
"OG0006892" 500 817 817 817 1422 1422 1422 967 967 967 568 568 568 470 470 1876 1876 1876 930 930 930 702 702 702 1261 1261 718 718 718 527 527 684 684 327
"OG0006898" 340 2095 2095 2095 2331 2331 2331 787 787 787 1502 1502 1502 533 533 386 386 386 1283 1283 1283 1001 1001 1001 4291 4291 1293 1293 1293 1069 1069 1145 1145 337
"OG0006900" 403 3193 3193 3193 1737 1737 1737 509 509 509 2675 2675 2675 3143 3143 675 675 675 3598 3598 3598 1514 1514 1514 2275 2275 538 538 538 2442 2442 1634 1634 748
"OG0006905" 439 1174 1174 1174 3160 3160 3160 411 411 411 1329 1329 1329 927 927 692 692 692 1131 1131 1131 1385 1385 1385 1509 1509 571 571 571 1321 1321 1551 1551 426
"OG0006910" 481 1973 1973 1973 5676 5676 5676 2481 2481 2481 2516 2516 2516 782 782 625 625 625 1833 1833 1833 2148 2148 2148 2040 2040 661 661 661 1040 1040 1205 1205 313
"OG0006912" 827 1564 1564 1564 937 937 937 1031 1031 1031 1732 1732 1732 2104 2104 1439 1439 1439 1693 1693 1693 7343 7343 7343 7097 7097 410 410 410 1360 1360 1822 1822 404
"OG0006915" 632 811 811 811 3605 3605 3605 372 372 372 2134 2134 2134 2653 2653 539 539 539 1274 1274 1274 1002 1002 1002 10486 10486 1854 1854 1854 819 819 550 550 640
"OG0006917" 381 881 881 881 4275 4275 4275 487 487 487 3739 3739 3739 1867 1867 1446 1446 1446 1894 1894 1894 2917 2917 2917 5732 5732 1612 1612 1612 1310 1310 1803 1803 552
"OG0006920" 686 2442 2442 2442 4217 4217 4217 1800 1800 1800 1220 1220 1220 1794 1794 1102 1102 1102 1277 1277 1277 2069 2069 2069 3878 3878 1584 1584 1584 869 869 1113 1113 642
"OG0006927" 591 6009 6009 6009 2088 2088 2088 1139 1139 1139 5292 5292 5292 1697 1697 775 775 775 1197 1197 1197 3938 3938 3938 11246 11246 1273 1273 1273 1502 1502 3153 3153 669
"OG0006930" 564 4047 4047 4047 1882 1882 1882 911 911 911 1150 1150 1150 2344 2344 1066 1066 1066 1351 1351 1351 1217 1217 1217 1905 1905 756 756 756 2046 2046 1530 1530 653
"OG0006931" 483 938 938 938 1349 1349 1349 538 538 538 1233 1233 1233 959 959 826 826 826 1610 1610 1610 1256 1256 1256 3591 3591 459 459 459 1446 1446 2523 2523 421
"OG0006934" 562 1012 1012 1012 757 757 757 698 698 698 1232 1232 1232 300 300 463 463 463 2468 2468 2468 2438 2438 2438 5171 5171 781 781 781 1252 1252 1000 1000 802
"OG0006936" 320 2225 2225 2225 1863 1863 1863 629 629 629 1094 1094 1094 1692 1692 1131 1131 1131 1708 1708 1708 1436 1436 1436 5997 5997 1092 1092 1092 1007 1007 1681 1681 1019
"OG0006939" 1000 1967 1967 1967 1706 1706 1706 1921 1921 1921 1177 1177 1177 2065 2065 1014 1014 1014 1289 1289 1289 1210 1210 1210 2502 2502 1431 1431 1431 686 686 2234 2234 2292
"OG0006943" 535 1253 1253 1253 3040 3040 3040 603 603 603 2579 2579 2579 1590 1590 455 455 455 1128 1128 1128 1024 1024 1024 2349 2349 831 831 831 775 775 1753 1753 516
"OG0006946" 353 992 992 992 4706 4706 4706 375 375 375 899 899 899 7424 7424 630 630 630 747 747 747 889 889 889 10939 10939 3043 3043 3043 1157 1157 811 811 372
"OG0006950" 880 1386 1386 1386 1225 1225 1225 1690 1690 1690 544 544 544 634 634 829 829 829 986 986 986 737 737 737 940 940 763 763 763 3143 3143 4115 4115 1532
"OG0006954" 589 3578 3578 3578 4764 4764 4764 421 421 421 1740 1740 1740 3067 3067 1015 1015 1015 1898 1898 1898 1515 1515 1515 2023 2023 1791 1791 1791 1003 1003 2106 2106 647
"OG0006959" 2640 988 988 988 1559 1559 1559 2351 2351 2351 1539 1539 1539 1700 1700 1421 1421 1421 1736 1736 1736 1741 1741 1741 1972 1972 633 633 633 1412 1412 1543 1543 3865
"OG0006963" 1155 1118 1118 1118 1603 1603 1603 440 440 440 1905 1905 1905 459 459 739 739 739 3688 3688 3688 1684 1684 1684 2463 2463 1991 1991 1991 473 473 605 605 2649
"OG0006964" 778 6721 6721 6721 14406 14406 14406 1495 1495 1495 5654 5654 5654 1690 1690 8281 8281 8281 3255 3255 3255 6989 6989 6989 7307 7307 784 784 784 3699 3699 782 782 587
"OG0006966" 1568 3813 3813 3813 4515 4515 4515 1168 1168 1168 3895 3895 3895 6173 6173 1392 1392 1392 1017 1017 1017 3799 3799 3799 4263 4263 853 853 853 2800 2800 3517 3517 833
"OG0006970" 1615 967 967 967 1061 1061 1061 1078 1078 1078 997 997 997 1540 1540 1048 1048 1048 1009 1009 1009 1546 1546 1546 2490 2490 507 507 507 1223 1223 1125 1125 1659
"OG0006972" 940 1458 1458 1458 1481 1481 1481 437 437 437 2364 2364 2364 2462 2462 1381 1381 1381 3057 3057 3057 1447 1447 1447 2472 2472 1712 1712 1712 1296 1296 2126 2126 747
"OG0006973" 1487 1408 1408 1408 1874 1874 1874 1640 1640 1640 1677 1677 1677 1526 1526 1583 1583 1583 4781 4781 4781 1568 1568 1568 1703 1703 2740 2740 2740 1660 1660 3232 3232 1668
"OG0006975" 345 989 989 989 1490 1490 1490 643 643 643 901 901 901 690 690 609 609 609 1510 1510 1510 873 873 873 971 971 363 363 363 1578 1578 1578 1578 419
"OG0006976" 1201 8520 8520 8520 3625 3625 3625 1310 1310 1310 3652 3652 3652 10385 10385 5657 5657 5657 5641 5641 5641 3602 3602 3602 3745 3745 3391 3391 3391 2666 2666 5135 5135 593
"OG0006977" 2471 1440 1440 1440 1252 1252 1252 1082 1082 1082 1250 1250 1250 1300 1300 1200 1200 1200 1826 1826 1826 2915 2915 2915 5198 5198 1135 1135 1135 1126 1126 2301 2301 2428
"OG0006979" 610 2093 2093 2093 3470 3470 3470 1202 1202 1202 773 773 773 1712 1712 1510 1510 1510 1714 1714 1714 1620 1620 1620 3457 3457 1918 1918 1918 3129 3129 1714 1714 628
"OG0006984" 804 2067 2067 2067 2089 2089 2089 825 825 825 2094 2094 2094 698 698 1189 1189 1189 3300 3300 3300 1841 1841 1841 4313 4313 1910 1910 1910 2008 2008 2093 2093 1772
"OG0006985" 471 835 835 835 818 818 818 1157 1157 1157 875 875 875 785 785 840 840 840 1761 1761 1761 1965 1965 1965 832 832 1245 1245 1245 796 796 826 826 800
"OG0006987" 532 1185 1185 1185 2805 2805 2805 1198 1198 1198 1529 1529 1529 1622 1622 2178 2178 2178 1116 1116 1116 1303 1303 1303 2038 2038 666 666 666 2259 2259 1545 1545 717
"OG0006991" 1469 1382 1382 1382 5959 5959 5959 1407 1407 1407 1410 1410 1410 1136 1136 1438 1438 1438 2948 2948 2948 957 957 957 4364 4364 1380 1380 1380 1370 1370 1360 1360 1224
"OG0006993" 1105 9910 9910 9910 3348 3348 3348 709 709 709 4065 4065 4065 3596 3596 1162 1162 1162 4114 4114 4114 3342 3342 3342 3425 3425 3454 3454 3454 3434 3434 3326 3326 2166
"OG0006994" 2377 1947 1947 1947 1723 1723 1723 310 310 310 2301 2301 2301 1957 1957 453 453 453 1668 1668 1668 1949 1949 1949 4044 4044 1490 1490 1490 1596 1596 2227 2227 1378
"OG0006997" 315 1106 1106 1106 933 933 933 1336 1336 1336 1399 1399 1399 705 705 302 302 302 1298 1298 1298 2189 2189 2189 2536 2536 837 837 837 1570 1570 1308 1308 320
"OG0006999" 855 1233 1233 1233 1812 1812 1812 2478 2478 2478 1788 1788 1788 966 966 1077 1077 1077 1268 1268 1268 2288 2288 2288 1269 1269 885 885 885 1260 1260 2608 2608 933
"OG0007003" 1211 338 338 338 2322 2322 2322 646 646 646 995 995 995 1563 1563 967 967 967 1233 1233 1233 2170 2170 2170 3191 3191 2802 2802 2802 1180 1180 732 732 1372
"OG0007004" 1566 1208 1208 1208 1330 1330 1330 1873 1873 1873 2070 2070 2070 1213 1213 1170 1170 1170 2214 2214 2214 1220 1220 1220 1725 1725 1091 1091 1091 1205 1205 1208 1208 1135
"OG0007005" 486 551 551 551 514 514 514 501 501 501 3091 3091 3091 504 504 482 482 482 510 510 510 494 494 494 512 512 542 542 542 595 595 531 531 885
"OG0007006" 1363 5598 5598 5598 6339 6339 6339 456 456 456 1682 1682 1682 466 466 794 794 794 5418 5418 5418 2369 2369 2369 1683 1683 2015 2015 2015 623 623 4444 4444 337
"OG0007009" 1352 2200 2200 2200 2027 2027 2027 1087 1087 1087 2311 2311 2311 1338 1338 1376 1376 1376 1837 1837 1837 1370 1370 1370 1357 1357 897 897 897 1550 1550 2485 2485 1389
"OG0007012" 1204 3699 3699 3699 4131 4131 4131 883 883 883 2599 2599 2599 4738 4738 2812 2812 2812 2589 2589 2589 2574 2574 2574 2633 2633 1004 1004 1004 4596 4596 3901 3901 399
"OG0007013" 835 1016 1016 1016 1840 1840 1840 584 584 584 870 870 870 865 865 1018 1018 1018 927 927 927 1585 1585 1585 1492 1492 357 357 357 651 651 1048 1048 1490
"OG0007014" 995 1042 1042 1042 9737 9737 9737 482 482 482 8522 8522 8522 4017 4017 1495 1495 1495 4971 4971 4971 3663 3663 3663 9921 9921 1893 1893 1893 1974 1974 3795 3795 967
"OG0007015" 1770 1081 1081 1081 1115 1115 1115 1085 1085 1085 1657 1657 1657 1077 1077 1614 1614 1614 1079 1079 1079 1076 1076 1076 1076 1076 1085 1085 1085 1410 1410 1083 1083 2081
"OG0007016" 2171 1492 1492 1492 1383 1383 1383 351 351 351 1009 1009 1009 1017 1017 1202 1202 1202 1421 1421 1421 1339 1339 1339 2629 2629 714 714 714 1310 1310 2682 2682 2547
"OG0007020" 1300 1072 1072 1072 3519 3519 3519 1006 1006 1006 1047 1047 1047 1631 1631 1390 1390 1390 1265 1265 1265 1412 1412 1412 1605 1605 1360 1360 1360 2166 2166 1403 1403 1478
"OG0007021" 1875 1874 1874 1874 3445 3445 3445 1904 1904 1904 1882 1882 1882 1268 1268 1884 1884 1884 3773 3773 3773 4002 4002 4002 4921 4921 1257 1257 1257 1937 1937 1911 1911 1924
"OG0007025" 2251 2094 2094 2094 3754 3754 3754 943 943 943 4996 4996 4996 855 855 6510 6510 6510 1408 1408 1408 3685 3685 3685 4263 4263 2196 2196 2196 3084 3084 2806 2806 2094
"OG0007028" 3376 3333 3333 3333 2961 2961 2961 2819 2819 2819 2950 2950 2950 2200 2200 2911 2911 2911 3505 3505 3505 2890 2890 2890 2955 2955 973 973 973 2853 2853 5044 5044 2714
"OG0007030" 2666 1112 1112 1112 1115 1115 1115 945 945 945 995 995 995 993 993 1124 1124 1124 1096 1096 1096 1582 1582 1582 1109 1109 427 427 427 1048 1048 1627 1627 1962
"OG0007031" 6295 2137 2137 2137 1292 1292 1292 2053 2053 2053 1711 1711 1711 1032 1032 1898 1898 1898 2053 2053 2053 2032 2032 2032 2005 2005 1092 1092 1092 3328 3328 3750 3750 2103
"OG0007033" 3044 4094 4094 4094 930 930 930 3103 3103 3103 8167 8167 8167 4119 4119 4055 4055 4055 4112 4112 4112 8359 8359 8359 5029 5029 1054 1054 1054 4204 4204 1034 1034 2459
"OG0007035" 404 689 689 689 1358 1358 1358 683 683 683 651 651 651 647 647 933 933 933 646 646 646 698 698 698 2429 2429 704 704 704 1360 1360 670 670 740
"OG0007036" 1406 2444 2444 2444 1542 1542 1542 764 764 764 1557 1557 1557 3828 3828 2838 2838 2838 1511 1511 1511 3612 3612 3612 2772 2772 2766 2766 2766 2441 2441 1967 1967 1535
"OG0007037" 848 1919 1919 1919 1918 1918 1918 1361 1361 1361 1978 1978 1978 1911 1911 1149 1149 1149 2853 2853 2853 1376 1376 1376 2479 2479 823 823 823 1841 1841 1947 1947 1522
"OG0007038" 1825 4216 4216 4216 4703 4703 4703 3364 3364 3364 2155 2155 2155 4679 4679 1364 1364 1364 9397 9397 9397 2481 2481 2481 6051 6051 3687 3687 3687 2368 2368 4006 4006 3393
"OG0007039" 564 2466 2466 2466 2203 2203 2203 730 730 730 2122 2122 2122 1063 1063 685 685 685 2161 2161 2161 1816 1816 1816 2246 2246 1123 1123 1123 1850 1850 1839 1839 1340
"OG0007040" 1318 1197 1197 1197 5954 5954 5954 1201 1201 1201 2722 2722 2722 2474 2474 1196 1196 1196 1409 1409 1409 2625 2625 2625 3704 3704 1244 1244 1244 4822 4822 2394 2394 1183
"OG0007048" 1813 4564 4564 4564 3615 3615 3615 3394 3394 3394 4581 4581 4581 2997 2997 1558 1558 1558 2175 2175 2175 8745 8745 8745 4607 4607 1622 1622 1622 1035 1035 1772 1772 4526
"OG0007049" 1316 2783 2783 2783 3971 3971 3971 879 879 879 3980 3980 3980 3899 3899 2774 2774 2774 3847 3847 3847 2478 2478 2478 4122 4122 3750 3750 3750 2859 2859 3986 3986 1209
"OG0007052" 2658 3259 3259 3259 1827 1827 1827 3089 3089 3089 1828 1828 1828 1832 1832 1829 1829 1829 1830 1830 1830 1801 1801 1801 1999 1999 1734 1734 1734 1903 1903 1863 1863 3604
"OG0007055" 967 1204 1204 1204 1902 1902 1902 657 657 657 1193 1193 1193 795 795 1025 1025 1025 1212 1212 1212 1039 1039 1039 2189 2189 1035 1035 1035 1860 1860 1189 1189 923
"OG0007056" 2102 1766 1766 1766 1607 1607 1607 1350 1350 1350 1499 1499 1499 925 925 1668 1668 1668 1777 1777 1777 2149 2149 2149 1283 1283 572 572 572 1726 1726 1345 1345 2911
"OG0007061" 3451 3647 3647 3647 2650 2650 2650 2859 2859 2859 3403 3403 3403 2733 2733 2675 2675 2675 1829 1829 1829 2947 2947 2947 2459 2459 2625 2625 2625 2894 2894 4392 4392 2965
"OG0007065" 1977 2058 2058 2058 2264 2264 2264 4173 4173 4173 2087 2087 2087 2032 2032 2132 2132 2132 6044 6044 6044 2090 2090 2090 5730 5730 4554 4554 4554 2044 2044 2755 2755 1686
"OG0007066" 1667 1996 1996 1996 2305 2305 2305 1394 1394 1394 3998 3998 3998 2359 2359 723 723 723 6252 6252 6252 2369 2369 2369 2030 2030 2297 2297 2297 2290 2290 2947 2947 1489
"OG0007067" 2080 1228 1228 1228 2982 2982 2982 1870 1870 1870 3221 3221 3221 1837 1837 2648 2648 2648 5738 5738 5738 4733 4733 4733 2153 2153 2215 2215 2215 3464 3464 5289 5289 1595
"OG0007071" 2011 2235 2235 2235 2227 2227 2227 2221 2221 2221 2280 2280 2280 1185 1185 2253 2253 2253 1376 1376 1376 2226 2226 2226 6430 6430 3707 3707 3707 3637 3637 3865 3865 1230
"OG0007074" 733 2061 2061 2061 2379 2379 2379 2023 2023 2023 2379 2379 2379 1977 1977 1319 1319 1319 564 564 564 1999 1999 1999 2104 2104 1820 1820 1820 1042 1042 2007 2007 1320
"OG0007076" 3241 2101 2101 2101 3692 3692 3692 1297 1297 1297 2165 2165 2165 2146 2146 2102 2102 2102 3327 3327 3327 5206 5206 5206 2165 2165 1854 1854 1854 9145 9145 4756 4756 1884
"OG0007077" 5937 5832 5832 5832 5408 5408 5408 5728 5728 5728 5902 5902 5902 7305 7305 5808 5808 5808 7003 7003 7003 5843 5843 5843 6460 6460 5834 5834 5834 5409 5409 5878 5878 8314
"OG0007079" 3409 1297 1297 1297 4948 4948 4948 1780 1780 1780 5059 5059 5059 5309 5309 8266 8266 8266 4955 4955 4955 3724 3724 3724 10823 10823 2824 2824 2824 3879 3879 3170 3170 2789
"OG0007080" 3051 4272 4272 4272 5904 5904 5904 2547 2547 2547 3733 3733 3733 3765 3765 4246 4246 4246 3640 3640 3640 5257 5257 5257 3984 3984 5213 5213 5213 3890 3890 3997 3997 4467
"OG0007087" 13901 6254 6254 6254 4080 4080 4080 12848 12848 12848 7527 7527 7527 7708 7708 7115 7115 7115 4720 4720 4720 5190 5190 5190 7589 7589 7304 7304 7304 3387 3387 7434 7434 2493
"OG0007319" 958 608 608 608 602 602 602 607 607 607 1326 1326 1326 599 599 613 613 613 1681 1681 1681 603 603 603 598 598 604 604 604 632 632 611 611 1174
"OG0007340" 322 2067 2067 2067 2012 2012 2012 1351 1351 1351 2970 2970 2970 1301 1301 1098 1098 1098 2128 2128 2128 2805 2805 2805 5021 5021 1299 1299 1299 2502 2502 1748 1748 1114
"OG0007352" 399 2472 2472 2472 1711 1711 1711 511 511 511 2290 2290 2290 1009 1009 532 532 532 1908 1908 1908 1713 1713 1713 1741 1741 1252 1252 1252 632 632 1272 1272 345
"OG0007355" 455 1251 1251 1251 792 792 792 768 768 768 4117 4117 4117 1704 1704 627 627 627 831 831 831 1233 1233 1233 1308 1308 620 620 620 730 730 1252 1252 579
"OG0007371" 431 1817 1817 1817 2060 2060 2060 463 463 463 3402 3402 3402 1278 1278 1449 1449 1449 1706 1706 1706 1689 1689 1689 3452 3452 1352 1352 1352 1657 1657 2660 2660 960
"OG0007374" 555 516 516 516 566 566 566 974 974 974 570 570 570 487 487 709 709 709 1165 1165 1165 524 524 524 589 589 1087 1087 1087 1141 1141 606 606 565
"OG0007377" 1078 1799 1799 1799 3269 3269 3269 481 481 481 574 574 574 1246 1246 676 676 676 1763 1763 1763 2393 2393 2393 4278 4278 499 499 499 3714 3714 3716 3716 823
"OG0007378" 299 840 840 840 2065 2065 2065 854 854 854 2238 2238 2238 1372 1372 900 900 900 1660 1660 1660 1642 1642 1642 2633 2633 924 924 924 1254 1254 2181 2181 372
"OG0007388" 501 4577 4577 4577 1488 1488 1488 1503 1503 1503 1163 1163 1163 1466 1466 2443 2443 2443 1573 1573 1573 626 626 626 1535 1535 358 358 358 529 529 2137 2137 341
"OG0007396" 506 3448 3448 3448 6973 6973 6973 704 704 704 7586 7586 7586 1644 1644 1296 1296 1296 4481 4481 4481 9063 9063 9063 5748 5748 1743 1743 1743 1338 1338 4535 4535 975
"OG0007397" 925 1581 1581 1581 1963 1963 1963 500 500 500 1777 1777 1777 1474 1474 1690 1690 1690 1674 1674 1674 1962 1962 1962 3286 3286 1104 1104 1104 1438 1438 5647 5647 397
"OG0007402" 377 2125 2125 2125 2567 2567 2567 809 809 809 3147 3147 3147 1158 1158 1371 1371 1371 5002 5002 5002 6215 6215 6215 4513 4513 381 381 381 1078 1078 2569 2569 797
"OG0007403" 663 1033 1033 1033 1668 1668 1668 1035 1035 1035 2689 2689 2689 1190 1190 829 829 829 506 506 506 1214 1214 1214 2385 2385 421 421 421 883 883 1106 1106 868
"OG0007409" 479 1170 1170 1170 1274 1274 1274 1011 1011 1011 613 613 613 1298 1298 566 566 566 1196 1196 1196 2281 2281 2281 2359 2359 837 837 837 1092 1092 733 733 605
"OG0007410" 976 1040 1040 1040 3302 3302 3302 1071 1071 1071 2161 2161 2161 2155 2155 1902 1902 1902 2150 2150 2150 2085 2085 2085 2156 2156 1895 1895 1895 2203 2203 2164 2164 915
"OG0007412" 946 1236 1236 1236 1663 1663 1663 1131 1131 1131 1894 1894 1894 1142 1142 522 522 522 1973 1973 1973 1127 1127 1127 1170 1170 1133 1133 1133 1005 1005 2242 2242 627
"OG0007419" 979 569 569 569 570 570 570 608 608 608 543 543 543 570 570 1072 1072 1072 575 575 575 1160 1160 1160 864 864 564 564 564 542 542 572 572 1078
"OG0007422" 1226 619 619 619 1503 1503 1503 1298 1298 1298 1682 1682 1682 1417 1417 1258 1258 1258 1474 1474 1474 1423 1423 1423 1476 1476 514 514 514 1376 1376 524 524 3008
"OG0007423" 1995 1375 1375 1375 1367 1367 1367 1539 1539 1539 2055 2055 2055 1131 1131 1818 1818 1818 1307 1307 1307 4144 4144 4144 4628 4628 931 931 931 1308 1308 1847 1847 2815
"OG0007424" 1236 842 842 842 867 867 867 298 298 298 1202 1202 1202 1299 1299 341 341 341 718 718 718 781 781 781 1068 1068 747 747 747 775 775 869 869 614
"OG0007426" 480 492 492 492 925 925 925 544 544 544 411 411 411 1470 1470 477 477 477 546 546 546 502 502 502 533 533 481 481 481 484 484 513 513 977
"OG0007427" 788 2697 2697 2697 3064 3064 3064 1351 1351 1351 2137 2137 2137 1892 1892 1102 1102 1102 1403 1403 1403 1861 1861 1861 2812 2812 979 979 979 906 906 1723 1723 1061
"OG0007428" 418 1027 1027 1027 577 577 577 495 495 495 501 501 501 468 468 521 521 521 493 493 493 508 508 508 525 525 491 491 491 1061 1061 1517 1517 421
"OG0007431" 700 1009 1009 1009 2536 2536 2536 558 558 558 1022 1022 1022 903 903 827 827 827 1063 1063 1063 1935 1935 1935 1664 1664 1038 1038 1038 1003 1003 711 711 530
"OG0007433" 586 3823 3823 3823 2816 2816 2816 4148 4148 4148 5686 5686 5686 1198 1198 2193 2193 2193 2328 2328 2328 4764 4764 4764 2688 2688 4236 4236 4236 3731 3731 5081 5081 725
"OG0007436" 693 2349 2349 2349 2324 2324 2324 476 476 476 1011 1011 1011 1787 1787 445 445 445 1802 1802 1802 3437 3437 3437 1813 1813 2371 2371 2371 1852 1852 3243 3243 698
"OG0007438" 1284 1405 1405 1405 2576 2576 2576 2752 2752 2752 4267 4267 4267 1286 1286 682 682 682 1292 1292 1292 2631 2631 2631 1929 1929 1026 1026 1026 1813 1813 1354 1354 537
"OG0007441" 1759 2705 2705 2705 2726 2726 2726 943 943 943 2584 2584 2584 2400 2400 721 721 721 1079 1079 1079 2431 2431 2431 2573 2573 1281 1281 1281 999 999 1088 1088 822
